COMMUNE;nomcom;CODE_REG;dist;long;lat;superficie;LIBEPCI;libuu2020;DEP;REG;emp;actifs;PTOT
53230;Saint-Julien-du-Terroux;52;163,0847521;-0,409443189;48,48354259;11,11324873;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;39,07922143;101,0294118;232
53232;Saint-Léger;52;125,8670045;-0,446252483;48,08625931;16,98016266;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;9,962532172;149,0798388;314
53233;Saint-Loup-du-Dorat;52;111,3968948;-0,423854258;47,8857487;8,637508186;CC du Pays de Meslay-Grez;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;40,78310127;160,4705882;342
53234;Saint-Loup-du-Gast;52;147,2765023;-0,584446356;48,38719056;10,48205364;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;55,03420397;177,4108282;383
53235;Sainte-Marie-du-Bois;52;158,8826743;-0,483184134;48,46891336;11,50691544;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;34,6414223;112,4669604;231
53236;Saint-Mars-du-Désert;52;156,8522782;-0,169414852;48,29504043;11,47361467;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;30,03235388;55;171
53237;Saint-Mars-sur-Colmont;52;142,536976;-0,708965365;48,38291537;16,56639511;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;50,42340028;157,7604464;467
53238;Saint-Mars-sur-la-Futaie;52;139,2591804;-1,011651915;48,4310961;21,90843423;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;102,3808948;230;529
53239;;52;;;;;CC des Coëvrons;;;;50,60812237;146,7562812;
53240;Saint-Martin-du-Limet;52;75,66881699;-1,02874147;47,81472257;12,90331531;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;29,99096493;206,3832949;443
53242;Saint-Michel-de-la-Roë;52;78,0325044;-1,124039048;47,87232224;13,10385247;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;83,84184289;112,1317829;263
53243;Saint-Ouën-des-Toits;52;112,5466205;-0,892808096;48,14254732;21,31772273;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;298,3610632;814,6007528;1818
53245;Saint-Pierre-des-Landes;52;123,7735142;-1,028050512;48,28839477;42,29626353;CC de l'Ernée;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;410,7178771;485;949
53246;Saint-Pierre-des-Nids;52;168,4611623;-0,108578461;48,39811878;37,05773026;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;338,612276;829,9497638;1886
53247;Saint-Pierre-la-Cour;52;105,1097994;-1,023778796;48,1084439;16,45824336;CA de Laval Agglomération;Saint-Pierre-la-Cour;Mayenne;Pays de la Loire;743,5134064;1000,001289;2309
53248;Saint-Pierre-sur-Erve;52;121,6801398;-0,41054083;48,01229739;9,744221768;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;50,3260093;70,5;144
53249;Vimartin-sur-Orthe;52;147,930203;-0,218176826;48,21619069;72,16664842;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;96,58468212;156,4124286;1127
53250;Saint-Poix;52;90,03429446;-1,043588644;47,96633668;7,272206794;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;53,08396479;155,3776318;413
53251;Saint-Quentin-les-Anges;52;79,02049678;-0,874589293;47,77743339;18,19728259;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;79,60077178;193,5344828;472
53253;Saint-Saturnin-du-Limet;52;73,56128769;-1,089254068;47,81606698;10,55775263;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;365,9772239;233,4453741;520
53255;Sainte-Suzanne-et-Chammes;52;129,9383326;-0,368667295;48,08857311;43,82971247;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;207,1444813;505,0506637;1309
53256;Saint-Thomas-de-Courceriers;52;149,6179986;-0,265752096;48,26454675;13,28761632;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;41,48961208;67,26744186;176
53257;Saulges;52;119,1102874;-0,405977482;47,97611211;21,92703676;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;63,80533488;116,9444444;326
53258;La Selle-Craonnaise;52;77,65399662;-1,058509927;47,84675861;29,03851786;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;370,1350254;350,9449616;940
53259;Senonnes;52;69,21830967;-1,196386572;47,80697543;13,19911608;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;186,6795484;172,1338684;355
53260;Simplé;52;89,20103951;-0,8546853;47,8831199;8,739187488;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;175,1104408;202,2418136;416
53261;Soucé;52;152,1908692;-0,670419867;48,46706411;6,339130522;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;20,24390244;55,67073171;170
53262;Soulgé-sur-Ouette;52;118,4521822;-0,558425113;48,06235922;23,26890853;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;227,3316362;414,6086653;1143
53263;Thubœuf;52;162,5612985;-0,453905742;48,4958782;14,25950285;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;44,52781465;135;288
53264;Thorigné-en-Charnie;52;123,8804946;-0,359572691;48,00570725;17,62417061;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;31,29579098;65,33505155;197
53265;Torcé-Viviers-en-Charnie;52;135,6385089;-0,271506025;48,09687527;48,77666594;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;150,1861948;260;780
53266;Trans;52;149,2116001;-0,308341407;48,28325317;15,27137921;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;50,98399784;121,5859031;231
53267;Vaiges;52;121,6713275;-0,471285729;48,05063732;36,02325077;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;367,5960384;455,4168459;1198
53269;Vautorte;52;130,4094743;-0,823100411;48,29834585;24,48889832;CC de l'Ernée;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;120,6519134;245;614
53270;Vieuvy;52;144,0156167;-0,877619599;48,44605852;7,433304258;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;10;35;116
53271;Villaines-la-Juhel;52;154,8601113;-0,292005364;48,3394103;29,1456171;CC du Mont des Avaloirs;Villaines-la-Juhel;Mayenne;Pays de la Loire;1766,69822;905;2780
53272;Villepail;52;161,7445136;-0,264153433;48,40314611;15,1541102;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;30,8116908;78,27027027;186
53273;Villiers-Charlemagne;52;100,7968487;-0,682830422;47,92508899;27,90521549;CC du Pays de Meslay-Grez;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;197,2176813;572,5739597;1109
53274;;52;;;;;CC des Coëvrons;;;;50,61090645;116,4935065;
53276;Voutré;52;137,7694398;-0,292517094;48,13742485;18,60947039;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;362,2766131;402,2022158;939
72001;Aigné;52;154,8646572;0,105520588;48,06744218;12,56546015;CU Le Mans Métropole;Le Mans;Sarthe;Pays de la Loire;276,2695734;816,5146303;1735
72002;Aillières-Beauvoir;52;190,6618289;0,321252366;48,39964934;14,91524389;CC Maine Saosnois;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;15,26941395;84,8241206;208
72003;Allonnes;52;150,4602274;0,143770881;47,95896824;18,45209274;CU Le Mans Métropole;Le Mans;Sarthe;Pays de la Loire;6214,524121;3423,408058;11276
72004;Amné;52;144,2039181;-0,043668255;48,04032862;16,2957725;CC Loué - Brûlon - Noyen;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;30,72596975;222,1930081;588
72005;Ancinnes;52;179,713017;0,173826829;48,36033872;27,76190129;CC Haute Sarthe Alpes Mancelles;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;152,5178728;370;958
72006;Arçonnay;52;177,6226863;0,081130028;48,39548792;8,137661235;CU d'Alençon;Alençon;Sarthe;Pays de la Loire;1112,123018;718,3279976;2131
72007;Ardenay-sur-Mérize;52;170,6583814;0,428021649;47,99363443;11,42423573;CC Le Gesnois Bilurien;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;183,2806291;242,030303;508
72008;Arnage;52;151,7953178;0,191344285;47,92922205;10,86756807;CU Le Mans Métropole;Le Mans;Sarthe;Pays de la Loire;3472,032098;1993,017385;5626
72009;Arthezé;52;124,5178795;-0,110707745;47,78943446;8,526334504;CC du Pays Fléchois;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;36,45027624;151,0082873;370
72010;Asnières-sur-Vègre;52;123,0415061;-0,226357875;47,88635318;12,31101121;CC de Sablé-sur-Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;56,42177983;193,7833679;411
72011;Assé-le-Boisne;52;167,3865348;-0,003243451;48,32165258;29,54536685;CC Haute Sarthe Alpes Mancelles;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;200,3252968;386,2748344;923
72012;Assé-le-Riboul;52;162,7222289;0,078627829;48,20301963;16,87400509;CC Haute Sarthe Alpes Mancelles;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;71,97283461;252,1035941;500
72013;Aubigné-Racan;52;144,2792299;0,250420556;47,68396168;32,61871735;CC Sud Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;596,2076321;845;2142
72015;Les Aulneaux;52;194,7552865;0,343167925;48,43824826;8,062438401;CC Maine Saosnois;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;14,83745009;35,61403509;114
72016;Auvers-le-Hamon;52;117,2039545;-0,345078395;47,90391682;48,37355946;CC de Sablé-sur-Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;253,7947735;590,453849;1513
72017;Auvers-sous-Montfaucon;52;139,7223514;-0,074655341;48,00119757;7,2375865;CC Loué - Brûlon - Noyen;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;30;130;240
72018;Avesnes-en-Saosnois;52;183,1781159;0,358662191;48,2660507;5,840240392;CC Maine Saosnois;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;10;60;88
72019;Avessé;52;125,4523097;-0,267296021;47,95734235;19,29460448;CC Loué - Brûlon - Noyen;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;40,81701127;152,7895136;386
72020;Avezé;52;200,0290089;0,672495544;48,23432158;20,35835866;CC du Pays de l'Huisne Sarthoise;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;60,90819723;284,3687943;722
72021;Avoise;52;123,3956803;-0,193085503;47,85990937;24,21652442;CC de Sablé-sur-Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;140,4416851;286,7008547;592
72022;Le Bailleul;52;119,1102847;-0,179561862;47,77243065;27,82276567;CC de Sablé-sur-Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;1266,400405;544,7877327;1248
72023;Ballon-Saint Mars;52;170,5657791;0,253190924;48,17145923;32,24650705;CC Maine Coeur de Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;569,9972783;955;2283
72024;La Bazoge;52;159,5106524;0,144227522;48,10273623;23,43936466;CC Maine Coeur de Sarthe;La Bazoge;Sarthe;Pays de la Loire;853,24477;1707,527566;3707
72025;Bazouges Cré sur Loir;52;115,4451805;-0,160367046;47,67565495;47,09594888;CC du Pays Fléchois;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;355,1859569;968,3198191;2047
72026;Beaufay;52;174,0106946;0,342290621;48,14234642;24,28835822;CC Maine Saosnois;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;204,8531731;646,9787517;1522
72027;Beaumont-sur-Dême;52;167,7983931;0,579539477;47,68732105;13,43916977;CC Loir-Lucé-Bercé;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;39,7339372;138,5129399;335
72028;Beaumont-Pied-de-Bœuf;52;156,4676363;0,383530796;47,75744884;24,87440916;CC Loir-Lucé-Bercé;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;90,65886903;202,5052192;491
72029;Beaumont-sur-Sarthe;52;166,192017;0,112408546;48,22468859;6,703457406;CC Haute Sarthe Alpes Mancelles;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;822,1963656;649,2809643;1995
72031;Beillé;52;180,8435127;0,509137222;48,08300976;8,239326735;CC du Pays de l'Huisne Sarthoise;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;68,05589798;215;532
72032;Berfay;52;192,4004028;0,750071564;48,00231016;18,88889845;CC des Vallées de la Braye et de l'Anille;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;29,55223881;132,9850746;343
72034;Bérus;52;175,2750837;0,067573345;48,37483687;6,734941244;CC Haute Sarthe Alpes Mancelles;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;49,37383902;195;454
72035;Bessé-sur-Braye;52;182,754005;0,722121342;47,8242744;20,02262277;CC des Vallées de la Braye et de l'Anille;Bessé-sur-Braye;Sarthe;Pays de la Loire;1048,125099;708,9097977;2162
72036;Béthon;52;175,7911363;0,092304241;48,36521749;4,104139794;CC Haute Sarthe Alpes Mancelles;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;20,29721037;123,4951456;313
72037;Blèves;52;195,1969307;0,335584407;48,44945786;2,112769555;CC Maine Saosnois;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;9,63377193;32,66666667;121
72038;Boëssé-le-Sec;52;186,9626566;0,558033191;48,13526959;12,1084689;CC du Pays de l'Huisne Sarthoise;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;141,501007;276,0511883;576
72039;Bonnétable;52;183,4112034;0,452449063;48,18474156;40,29982428;CC Maine Saosnois;Bonnétable;Sarthe;Pays de la Loire;1278,81603;1369,910827;3848
72040;La Bosse;52;187,9186463;0,546593447;48,16351921;11,15889228;CC du Pays de l'Huisne Sarthoise;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;14,47916667;72,39583333;144
72041;Bouër;52;188,5018626;0,633804078;48,07637918;11,63806201;CC du Pays de l'Huisne Sarthoise;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;29,45960997;165,1289398;349
72042;Bouloire;52;177,4066117;0,550965321;47,96779783;27,33766245;CC Le Gesnois Bilurien;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;770,1392822;678,3483581;2127
72043;Bourg-le-Roi;52;176,3898338;0,132093271;48,34607371;0,213359949;CC Haute Sarthe Alpes Mancelles;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;24,84353379;133,3486239;334
72044;Bousse;52;126,1565805;-0,062949016;47,76090709;11,82002235;CC du Pays Fléchois;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;56,45244516;208,3217593;441
72045;Brains-sur-Gée;52;143,1263524;-0,026975298;48,00970298;16,09960279;CC Loué - Brûlon - Noyen;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;48,71209114;342,9371235;842
72046;Le Breil-sur-Mérize;52;175,4408442;0,499488873;47,99577784;18,42332706;CC Le Gesnois Bilurien;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;273,5906647;715;1571
72047;Brette-les-Pins;52;159,6520361;0,32677106;47,91078758;14,34100322;CC du Sud Est du Pays Manceau;Brette-les-Pins;Sarthe;Pays de la Loire;202,1114988;1001,160346;2263
72048;Briosne-lès-Sables;52;179,1419301;0,392861318;48,17462366;10,27288973;CC Maine Saosnois;Bonnétable;Sarthe;Pays de la Loire;49,84914774;265;531
72049;La Bruère-sur-Loir;52;150,6365111;0,3562485;47,6512215;10,84264823;CC Sud Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;25,09496665;103,7298387;248
72050;Brûlon;52;129,2438502;-0,230196227;47,98081019;16,11342248;CC Loué - Brûlon - Noyen;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;1196,648355;627,2429923;1550
72051;Cérans-Foulletourte;52;138,7034511;0,069664185;47,83390306;32,49930523;CC du Val de Sarthe;Cérans-Foulletourte;Sarthe;Pays de la Loire;557,11423;1430;3405
72052;Chahaignes;52;165,3775994;0,513758798;47,75201624;22,42842865;CC Loir-Lucé-Bercé;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;91,45558412;224,6782281;687
72053;Challes;52;167,6181884;0,428981839;47,93427732;26,40726426;CC du Sud Est du Pays Manceau;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;256,1183291;493,4253287;1241
72054;Champagné;52;165,8606508;0,333986456;48,01626196;13,40727875;CU Le Mans Métropole;Champagné;Sarthe;Pays de la Loire;3730,387736;1872,964933;3824
72056;Champfleur;52;179,0275834;0,125303402;48,38446696;13,10635046;CU d'Alençon;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;152,2926517;520;1360
72057;Champrond;52;196,2529545;0,747203514;48,08296014;5,491385603;CC du Pays de l'Huisne Sarthoise;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;5;29,58333333;75
72058;Changé;52;161,353433;0,297080487;47,97843722;35,56681733;CC du Sud Est du Pays Manceau;Le Mans;Sarthe;Pays de la Loire;1831,279491;2622,018024;6749
72059;Chantenay-Villedieu;52;129,5850556;-0,154140277;47,91982497;27,80493911;CC Loué - Brûlon - Noyen;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;219,7676866;401,2907117;860
72060;La Chapelle-aux-Choux;52;140,8288386;0,229974763;47,62775866;14,61798123;CC Sud Sarthe;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;24,38744451;73,08730341;264
72061;La Chapelle-d'Aligné;52;113,2145166;-0,239313168;47,73576222;33,56961197;CC du Pays Fléchois;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;206,3599153;753,6684303;1726
72062;La Chapelle-du-Bois;52;194,0826985;0,583491156;48,22700203;16,59176766;CC du Pays de l'Huisne Sarthoise;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;169,8929579;392,505842;882
72064;La Chapelle-Huon;52;183,7842203;0,718983098;47,85587551;19,44186253;CC des Vallées de la Braye et de l'Anille;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;54,91629048;217,6878613;538
72065;La Chapelle-Saint-Aubin;52;155,9343138;0,156698033;48,03578385;6,006345607;CU Le Mans Métropole;Le Mans;Sarthe;Pays de la Loire;2226,876371;916,5008764;2368
72066;La Chapelle-Saint-Fray;52;156,7845069;0,091224663;48,10873391;6,363785771;CC de la Champagne Conlinoise et du Pays de Sillé;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;14,93256309;210;433
72067;La Chapelle-Saint-Rémy;52;179,2601903;0,46506839;48,10389805;19,59379252;CC du Pays de l'Huisne Sarthoise;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;131,8663444;486,7637883;1006
72068;La Chartre-sur-le-Loir;52;169,42073;0,582041749;47,73036855;8,485254898;CC Loir-Lucé-Bercé;La Chartre-sur-le-Loir;Sarthe;Pays de la Loire;872,1769948;411,0677704;1400
72070;Chassillé;52;138,0282243;-0,12720974;48,02134804;7,262624934;CC Loué - Brûlon - Noyen;Commune hors unité urbaine du département 72;Sarthe;Pays de la Loire;14,58;121,5;254
